Day of Week,Date,Hour ending,Hourly volume Southbound,HCV % Southbound,Hourly volume Northbound,HCV % Northbound,Total volume,Total % HCV
Fri, Jul 8 2011,0200,79,10.1,178,5.6,257,7
Fri, Jul 8 2011,0300,45,13.3,98,7.1,143,9.1
Fri, Jul 8 2011,0400,33,36.4,70,8.6,103,17.5
Fri, Jul 8 2011,0500,43,18.6,48,25,91,22
Fri, Jul 8 2011,0600,101,17.8,62,16.1,163,17.2
Fri, Jul 8 2011,0700,219,15.1,97,22.7,316,17.4
Fri, Jul 8 2011,0800,692,8.1,223,22.4,915,11.6
Fri, Jul 8 2011,0900,1717,7.3,544,12.9,2261,8.7
Fri, Jul 8 2011,1000,1976,5.2,741,10.9,2717,6.7
Fri, Jul 8 2011,1100,1231,7,664,13.1,1895,9.1
Fri, Jul 8 2011,1200,1024,9,581,11.7,1605,10
Fri, Jul 8 2011,1300,1017,10.9,733,12.6,1750,11.6
Fri, Jul 8 2011,1400,991,9,857,10.7,1848,9.8
Fri, Jul 8 2011,1500,1036,9,1041,8.2,2077,8.6
Fri, Jul 8 2011,1600,938,9.3,1225,6.7,2163,7.8
Fri, Jul 8 2011,1700,865,9.7,1362,4.1,2227,6.3
Fri, Jul 8 2011,1800,856,9.5,1826,3.2,2682,5.2
Fri, Jul 8 2011,1900,890,6.4,2019,2.6,2909,3.8
Fri, Jul 8 2011,2000,884,5,1650,2.5,2534,3.4
Fri, Jul 8 2011,2100,715,5.7,1127,2.7,1842,3.9
Fri, Jul 8 2011,2200,485,5.4,971,2.1,1456,3.2
Fri, Jul 8 2011,2300,344,3.8,698,2.4,1042,2.9
Fri, Jul 8 2011,2400,262,5.3,437,1.6,699,3
Sat, Jul 9 2011,0100,158,2.5,353,2.5,511,2.5
Sat, Jul 9 2011,0200,129,5.4,218,4.1,347,4.6
Sat, Jul 9 2011,0300,80,12.5,152,5.9,232,8.2
Sat, Jul 9 2011,0400,54,1.9,92,6.5,146,4.8
Sat, Jul 9 2011,0500,70,18.6,73,11,143,14.7
Sat, Jul 9 2011,0600,78,11.5,87,8,165,9.7
Sat, Jul 9 2011,0700,115,10.4,84,17.9,199,13.6
Sat, Jul 9 2011,0800,259,10.8,138,15.9,397,12.6
Sat, Jul 9 2011,0900,427,8.7,253,9.5,680,9
Sat, Jul 9 2011,1000,623,6.9,394,7.4,1017,7.1
Sat, Jul 9 2011,1100,765,7.6,483,9.1,1248,8.2
Sat, Jul 9 2011,1200,821,4.8,632,3.8,1453,4.3
Sat, Jul 9 2011,1300,986,5.6,774,3.7,1760,4.8
Sat, Jul 9 2011,1400,1019,4.4,868,3.1,1887,3.8
Sat, Jul 9 2011,1500,1028,2,1061,2.6,2089,2.3
Sat, Jul 9 2011,1600,904,3.2,1065,3.4,1969,3.3
Sat, Jul 9 2011,1700,797,3.1,1126,2.7,1923,2.9
Sat, Jul 9 2011,1800,730,3.4,1147,1.6,1877,2.3
Sat, Jul 9 2011,1900,707,3.7,1279,2.5,1986,2.9
Sat, Jul 9 2011,2000,664,2.6,1098,1.7,1762,2
Sat, Jul 9 2011,2100,603,3,723,1.5,1326,2.2
Sat, Jul 9 2011,2200,461,3.5,545,2.9,1006,3.2
Sat, Jul 9 2011,2300,562,1.8,342,2.3,904,2
Sat, Jul 9 2011,2400,325,2.8,308,2.6,633,2.7
Sun, Jul 10 2011,0100,225,2.2,230,2.6,455,2.4
Sun, Jul 10 2011,0200,149,6,221,2.7,370,4.1
Sun, Jul 10 2011,0300,96,5.2,144,1.4,240,2.9
Sun, Jul 10 2011,0400,79,10.1,105,1,184,4.9
Sun, Jul 10 2011,0500,59,8.5,73,5.5,132,6.8
Sun, Jul 10 2011,0600,77,5.2,78,3.8,155,4.5
Sun, Jul 10 2011,0700,77,2.6,85,3.5,162,3.1
Sun, Jul 10 2011,0800,133,6.8,98,10.2,231,8.2
Sun, Jul 10 2011,0900,257,7.4,140,5,397,6.5
Sun, Jul 10 2011,1000,261,5.7,238,4.2,499,5
Sun, Jul 10 2011,1100,401,4.2,347,2.3,748,3.3
Sun, Jul 10 2011,1200,690,2.2,467,3.2,1157,2.6
Sun, Jul 10 2011,1300,1045,2.5,600,2.7,1645,2.6
Sun, Jul 10 2011,1400,1230,1.5,750,1.2,1980,1.4
Sun, Jul 10 2011,1500,1257,2.1,1063,1.7,2320,1.9
Sun, Jul 10 2011,1600,1114,2,1007,1,2121,1.5
Sun, Jul 10 2011,1700,974,2.2,963,0.9,1937,1.5
Sun, Jul 10 2011,1800,799,2.5,1134,1.2,1933,1.8
Sun, Jul 10 2011,1900,927,3,1090,1.2,2017,2
Sun, Jul 10 2011,2000,818,2.8,1065,1.7,1883,2.2
Sun, Jul 10 2011,2100,871,2.6,707,0.8,1578,1.8
Sun, Jul 10 2011,2200,713,2,595,1.8,1308,1.9
Sun, Jul 10 2011,2300,507,2.2,397,1.8,904,2
Sun, Jul 10 2011,2400,422,1.7,282,1.1,704,1.4
Mon, Jul 11 2011,0100,166,3.6,237,3,403,3.2
Mon, Jul 11 2011,0200,100,1,152,2.6,252,2
Mon, Jul 11 2011,0300,40,15,111,5.4,151,7.9
Mon, Jul 11 2011,0400,28,10.7,55,5.5,83,7.2
Mon, Jul 11 2011,0500,47,12.8,58,8.6,105,10.5
Mon, Jul 11 2011,0600,94,12.8,58,8.6,152,11.2
Mon, Jul 11 2011,0700,246,13.4,68,19.1,314,14.6
Mon, Jul 11 2011,0800,796,8.8,241,19.5,1037,11.3
Mon, Jul 11 2011,0900,1882,6.3,543,10.9,2425,7.3
Mon, Jul 11 2011,1000,2025,5.2,732,8.9,2757,6.2
Mon, Jul 11 2011,1100,1317,7.1,665,10.8,1982,8.4
Mon, Jul 11 2011,1200,987,9.4,572,12.2,1559,10.5
Mon, Jul 11 2011,1300,889,10.2,683,11.3,1572,10.7
Mon, Jul 11 2011,1400,865,9.6,761,9.3,1626,9.5
Mon, Jul 11 2011,1500,826,10.4,808,9.9,1634,10.2
Mon, Jul 11 2011,1600,811,9.7,962,7.7,1773,8.6
Mon, Jul 11 2011,1700,784,10.8,1103,6.1,1887,8.1
Mon, Jul 11 2011,1800,729,9.1,1533,4,2262,5.6
Mon, Jul 11 2011,1900,784,7.3,2186,3,2970,4.1
Mon, Jul 11 2011,2000,753,7.2,1611,3,2364,4.4
Mon, Jul 11 2011,2100,575,5.9,919,3.5,1494,4.4
Mon, Jul 11 2011,2200,411,6.1,656,2.6,1067,3.9
Mon, Jul 11 2011,2300,329,4.3,414,4.1,743,4.2
Mon, Jul 11 2011,2400,250,7.6,371,0.8,621,3.5
Tue, Jul 12 2011,0100,151,6,231,2.2,382,3.7
Tue, Jul 12 2011,0200,65,12.3,130,3.8,195,6.7
Tue, Jul 12 2011,0300,27,25.9,63,9.5,90,14.4
Tue, Jul 12 2011,0400,28,35.7,33,12.1,61,23
Tue, Jul 12 2011,0500,35,37.1,36,30.6,71,33.8
Tue, Jul 12 2011,0600,98,11.2,45,15.6,143,12.6
Tue, Jul 12 2011,0700,261,16.9,82,22,343,18.1
Tue, Jul 12 2011,0800,775,8.1,215,15.8,990,9.8
Tue, Jul 12 2011,0900,1890,6,529,10.2,2419,6.9
Tue, Jul 12 2011,1000,2155,4.9,797,9.9,2952,6.3
Tue, Jul 12 2011,1100,1319,6.7,677,9.3,1996,7.6
Tue, Jul 12 2011,1200,997,8.1,665,10.8,1662,9.2
Tue, Jul 12 2011,1300,850,11.3,662,11.6,1512,11.4
Tue, Jul 12 2011,1400,787,9.8,761,10.5,1548,10.1
Tue, Jul 12 2011,1500,886,8.2,897,9.6,1783,8.9
Tue, Jul 12 2011,1600,826,10.8,976,7.6,1802,9
Tue, Jul 12 2011,1700,789,11.7,1126,5.9,1915,8.3
Tue, Jul 12 2011,1800,851,9,1602,4.4,2453,6
Tue, Jul 12 2011,1900,858,7.6,2213,2.8,3071,4.2
Tue, Jul 12 2011,2000,849,5.8,1713,3.6,2562,4.3
Tue, Jul 12 2011,2100,618,6.6,1053,1.8,1671,3.6
Tue, Jul 12 2011,2200,403,8.4,692,2.2,1095,4.5
Tue, Jul 12 2011,2300,368,4.9,583,1.7,951,2.9
Tue, Jul 12 2011,2400,277,4.3,440,2.3,717,3.1
Wed, Jul 13 2011,0100,172,3.5,296,3,468,3.2
Wed, Jul 13 2011,0200,62,9.7,157,3.2,219,5
Wed, Jul 13 2011,0300,31,29,76,6.6,107,13.1
Wed, Jul 13 2011,0400,28,46.4,31,16.1,59,30.5
Wed, Jul 13 2011,0500,44,22.7,36,16.7,80,20
Wed, Jul 13 2011,0600,81,14.8,35,11.4,116,13.8
Wed, Jul 13 2011,0700,244,15.6,93,20.4,337,16.9
Wed, Jul 13 2011,0800,751,8.3,236,18.6,987,10.7
Wed, Jul 13 2011,0900,1873,5.8,569,10.9,2442,7
Wed, Jul 13 2011,1000,2151,5.5,793,8.1,2944,6.2
Wed, Jul 13 2011,1100,1290,6.5,663,12.1,1953,8.4
Wed, Jul 13 2011,1200,992,8.5,662,11,1654,9.5
Wed, Jul 13 2011,1300,905,10.8,704,10.9,1609,10.9
Wed, Jul 13 2011,1400,828,10.1,805,9.8,1633,10
Wed, Jul 13 2011,1500,976,10.3,883,9.5,1859,10
Wed, Jul 13 2011,1600,695,9.4,951,7.3,1646,8.1
Wed, Jul 13 2011,1700,709,10.2,1101,7.4,1810,8.5
Wed, Jul 13 2011,1800,786,11.2,1635,4.2,2421,6.5
Wed, Jul 13 2011,1900,902,5.8,1994,3.1,2896,3.9
Wed, Jul 13 2011,2000,845,5,1551,3,2396,3.7
Wed, Jul 13 2011,2100,688,4.9,1025,2.3,1713,3.4
Wed, Jul 13 2011,2200,433,6.7,757,2.2,1190,3.9
Wed, Jul 13 2011,2300,377,6.1,641,3.1,1018,4.2
Wed, Jul 13 2011,2400,280,2.9,442,2.3,722,2.5
Thu, Jul 14 2011,0100,140,5,289,1.4,429,2.6
Thu, Jul 14 2011,0200,73,9.6,135,5.9,208,7.2
Thu, Jul 14 2011,0300,27,22.2,85,10.6,112,13.4
Thu, Jul 14 2011,0400,25,36,34,5.9,59,18.6
Thu, Jul 14 2011,0500,46,28.3,41,17.1,87,23
Thu, Jul 14 2011,0600,87,6.9,57,15.8,144,10.4
Thu, Jul 14 2011,0700,218,15.6,89,24.7,307,18.2
Thu, Jul 14 2011,0800,741,7.7,257,20.6,998,11
Thu, Jul 14 2011,0900,1772,5,547,12.1,2319,6.6
Thu, Jul 14 2011,1000,2148,4.7,764,10.7,2912,6.2
Thu, Jul 14 2011,1100,1351,7.8,682,10.4,2033,8.7
Thu, Jul 14 2011,1200,994,9.8,632,11.1,1626,10.3
Thu, Jul 14 2011,1300,906,10.7,685,7.9,1591,9.5
Thu, Jul 14 2011,1400,924,9.6,764,8.9,1688,9.3
Thu, Jul 14 2011,1500,772,8.7,912,8,1684,8.3
Thu, Jul 14 2011,1600,851,9.6,954,8.5,1805,9
Thu, Jul 14 2011,1700,793,10.6,1156,6.6,1949,8.2
Thu, Jul 14 2011,1800,841,8.6,1549,4,2390,5.6
Thu, Jul 14 2011,1900,980,6,2113,2.4,3093,3.5
Thu, Jul 14 2011,2000,851,5.4,1677,2.9,2528,3.8
Thu, Jul 14 2011,2100,748,6,1123,3.3,1871,4.4
Thu, Jul 14 2011,2200,469,6.2,930,3,1399,4.1
Thu, Jul 14 2011,2300,396,4.8,754,2.7,1150,3.4
Thu, Jul 14 2011,2400,254,3.9,482,3.1,736,3.4
Fri, Jul 15 2011,0100,187,5.9,293,1.4,480,3.1
Fri, Jul 15 2011,0200,79,16.5,171,1.8,250,6.4
Fri, Jul 15 2011,0300,45,13.3,99,10.1,144,11.1
Fri, Jul 15 2011,0400,36,33.3,75,8,111,16.2
Fri, Jul 15 2011,0500,47,27.7,52,15.4,99,21.2
Fri, Jul 15 2011,0600,110,19.1,60,15,170,17.6
Fri, Jul 15 2011,0700,217,10.6,90,24.4,307,14.7
Fri, Jul 15 2011,0800,720,7.9,247,20.2,967,11.1
Fri, Jul 15 2011,0900,1679,6.1,531,13.9,2210,8
Fri, Jul 15 2011,1000,1983,6.1,694,9.8,2677,7
Fri, Jul 15 2011,1100,1297,7.3,616,10.6,1913,8.4
Fri, Jul 15 2011,1200,871,7.5,726,12.7,1597,9.8
Fri, Jul 15 2011,1300,946,9.6,760,13.7,1706,11.4
Fri, Jul 15 2011,1400,982,10.7,849,10,1831,10.4
Fri, Jul 15 2011,1500,1018,10.1,1032,7.6,2050,8.8
Fri, Jul 15 2011,1600,929,8,1119,6.8,2048,7.3
Fri, Jul 15 2011,1700,881,9.8,1453,4.6,2334,6.6
Fri, Jul 15 2011,1800,872,8,1760,3.1,2632,4.7
Fri, Jul 15 2011,1900,951,6,2117,3.4,3068,4.2
Fri, Jul 15 2011,2000,826,5.4,1542,2.7,2368,3.7
Fri, Jul 15 2011,2100,722,4.6,1125,2.4,1847,3.2
Fri, Jul 15 2011,2200,484,4.8,906,2.3,1390,3.2
Fri, Jul 15 2011,2300,379,4.5,663,1.5,1042,2.6
Fri, Jul 15 2011,2400,234,4.7,444,2,678,2.9
Sat, Jul 16 2011,0100,157,8.3,331,2.4,488,4.3
Sat, Jul 16 2011,0200,98,5.1,216,1.9,314,2.9
Sat, Jul 16 2011,0300,72,15.3,154,5.2,226,8.4
Sat, Jul 16 2011,0400,57,15.8,103,3.9,160,8.1
Sat, Jul 16 2011,0500,67,11.9,75,16,142,14.1
Sat, Jul 16 2011,0600,112,3.6,87,9.2,199,6
Sat, Jul 16 2011,0700,131,8.4,88,10.2,219,9.1
Sat, Jul 16 2011,0800,256,4.3,170,11.8,426,7.3
Sat, Jul 16 2011,0900,419,7.6,262,8.8,681,8.1
Sat, Jul 16 2011,1000,653,8.6,406,6.4,1059,7.7
Sat, Jul 16 2011,1100,740,5,452,7.1,1192,5.8
Sat, Jul 16 2011,1200,870,4.6,677,5.2,1547,4.8
Sat, Jul 16 2011,1300,923,4.9,792,4.3,1715,4.6
Sat, Jul 16 2011,1400,1048,3.2,1062,3.8,2110,3.5
Sat, Jul 16 2011,1500,1060,3.2,1068,1.5,2128,2.3
Sat, Jul 16 2011,1600,909,3.7,1114,2.7,2023,3.2
Sat, Jul 16 2011,1700,825,2.3,1064,2.4,1889,2.4
Sat, Jul 16 2011,1800,731,3.6,1238,1.9,1969,2.5
Sat, Jul 16 2011,1900,768,3.9,1413,1.6,2181,2.4
Sat, Jul 16 2011,2000,715,3.4,1084,2.7,1799,2.9
Sat, Jul 16 2011,2100,607,2.8,706,2.4,1313,2.6
Sat, Jul 16 2011,2200,437,3.2,539,2,976,2.6
Sat, Jul 16 2011,2300,825,1.8,375,2.1,1200,1.9
Sat, Jul 16 2011,2400,284,3.5,311,1.6,595,2.5
Sun, Jul 17 2011,0100,191,3.1,245,0.8,436,1.8
Sun, Jul 17 2011,0200,122,6.6,195,2.1,317,3.8
Sun, Jul 17 2011,0300,66,6.1,153,1.3,219,2.7
Sun, Jul 17 2011,0400,78,11.5,88,0,166,5.4
Sun, Jul 17 2011,0500,43,4.7,80,5,123,4.9
Sun, Jul 17 2011,0600,72,2.8,97,4.1,169,3.6
Sun, Jul 17 2011,0700,107,2.8,93,3.2,200,3
Sun, Jul 17 2011,0800,142,6.3,120,6.7,262,6.5
Sun, Jul 17 2011,0900,209,4.3,175,4.6,384,4.4
Sun, Jul 17 2011,1000,206,6.8,312,2.6,518,4.2
Sun, Jul 17 2011,1100,374,6.1,425,4.7,799,5.4
Sun, Jul 17 2011,1200,617,2.1,541,1.5,1158,1.8
Sun, Jul 17 2011,1300,892,2.2,702,1.3,1594,1.8
Sun, Jul 17 2011,1400,1227,1.8,871,1.1,2098,1.5
Sun, Jul 17 2011,1500,1329,1.4,994,1,2323,1.2
Sun, Jul 17 2011,1600,1232,1.3,1040,0.8,2272,1.1
Sun, Jul 17 2011,1700,1107,2,975,1.1,2082,1.6
Sun, Jul 17 2011,1800,920,2.9,975,1,1895,2
Sun, Jul 17 2011,1900,1010,5.5,999,1.1,2009,3.3
Sun, Jul 17 2011,2000,811,5.4,1056,1.8,1867,3.4
Sun, Jul 17 2011,2100,926,2.8,754,2.1,1680,2.5
Sun, Jul 17 2011,2200,724,1,597,2.5,1321,1.7
Sun, Jul 17 2011,2300,490,1.8,395,1.5,885,1.7
Sun, Jul 17 2011,2400,286,4.2,302,2,588,3.1
Mon, Jul 18 2011,0100,149,2.7,203,3.9,352,3.4
Mon, Jul 18 2011,0200,57,5.3,136,2.2,193,3.1
Mon, Jul 18 2011,0300,40,10,76,7.9,116,8.6
Mon, Jul 18 2011,0400,23,17.4,47,10.6,70,12.9
Mon, Jul 18 2011,0500,37,18.9,35,17.1,72,18.1
Mon, Jul 18 2011,0600,95,9.5,38,10.5,133,9.8
Mon, Jul 18 2011,0700,258,12,103,12.6,361,12.2
Mon, Jul 18 2011,0800,745,8.6,242,11.2,987,9.2
Mon, Jul 18 2011,0900,1810,5.4,518,11.4,2328,6.7
Mon, Jul 18 2011,1000,2087,4.7,731,10.8,2818,6.3
Mon, Jul 18 2011,1100,1305,8.3,563,10.8,1868,9
Mon, Jul 18 2011,1200,947,10.6,557,12,1504,11.1
Mon, Jul 18 2011,1300,820,11.2,621,13.2,1441,12.1
Mon, Jul 18 2011,1400,909,10,792,9.7,1701,9.9
Mon, Jul 18 2011,1500,913,6.2,836,8.3,1749,7.2
Mon, Jul 18 2011,1600,860,9.7,928,7.1,1788,8.3
Mon, Jul 18 2011,1700,697,10.2,1074,6.9,1771,8.2
Mon, Jul 18 2011,1800,764,10.1,1554,3.8,2318,5.9
Mon, Jul 18 2011,1900,795,7.8,2197,2.5,2992,3.9
Mon, Jul 18 2011,2000,748,8.2,1642,2.4,2390,4.2
Mon, Jul 18 2011,2100,582,3.8,932,2.5,1514,3
Mon, Jul 18 2011,2200,391,6.1,610,3.6,1001,4.6
Mon, Jul 18 2011,2300,297,6.4,445,3.1,742,4.4
Mon, Jul 18 2011,2400,216,6,371,2.7,587,3.9
Tue, Jul 19 2011,0100,126,11.1,211,2.8,337,5.9
Tue, Jul 19 2011,0200,69,10.1,161,1.9,230,4.3
Tue, Jul 19 2011,0300,38,7.9,65,9.2,103,8.7
Tue, Jul 19 2011,0400,24,41.7,41,14.6,65,24.6
Tue, Jul 19 2011,0500,49,22.4,33,33.3,82,26.8
Tue, Jul 19 2011,0600,96,9.4,43,7,139,8.6
Tue, Jul 19 2011,0700,214,17.8,79,26.6,293,20.1
Tue, Jul 19 2011,0800,743,9.6,226,18.6,969,11.7
Tue, Jul 19 2011,0900,1748,5.4,491,12.4,2239,7
Tue, Jul 19 2011,1000,2146,4.6,740,10.8,2886,6.2
Tue, Jul 19 2011,1100,1267,6.9,592,10.5,1859,8
Tue, Jul 19 2011,1200,992,9.9,659,8.5,1651,9.3
Tue, Jul 19 2011,1300,955,8.3,668,12.6,1623,10
Tue, Jul 19 2011,1400,835,9.3,725,8.6,1560,9
Tue, Jul 19 2011,1500,835,8.9,812,9,1647,8.9
Tue, Jul 19 2011,1600,808,10.6,922,7.8,1730,9.1
Tue, Jul 19 2011,1700,803,9.8,1099,5,1902,7
Tue, Jul 19 2011,1800,793,8.6,1611,4.5,2404,5.9
Tue, Jul 19 2011,1900,918,6.2,2261,2.6,3179,3.6
Tue, Jul 19 2011,2000,782,6,1764,2.3,2546,3.4
Tue, Jul 19 2011,2100,617,5.7,999,3.1,1616,4.1
Tue, Jul 19 2011,2200,463,5.6,712,3.8,1175,4.5
Tue, Jul 19 2011,2300,325,5.8,539,3.5,864,4.4
Tue, Jul 19 2011,2400,222,5,418,3.3,640,3.9
Wed, Jul 20 2011,0100,142,5.6,267,2.6,409,3.7
Wed, Jul 20 2011,0200,75,9.3,162,3.1,237,5.1
Wed, Jul 20 2011,0300,41,31.7,71,7,112,16.1
Wed, Jul 20 2011,0400,26,19.2,46,10.9,72,13.9
Wed, Jul 20 2011,0500,34,23.5,40,22.5,74,23
Wed, Jul 20 2011,0600,96,9.4,49,8.2,145,9
Wed, Jul 20 2011,0700,246,16.3,69,18.8,315,16.8
Wed, Jul 20 2011,0800,707,9.6,220,19.1,927,11.9
Wed, Jul 20 2011,0900,1797,6.1,522,14.2,2319,7.9
Wed, Jul 20 2011,1000,2083,5.3,800,10.9,2883,6.9
Wed, Jul 20 2011,1100,1370,7.7,619,13.2,1989,9.4
Wed, Jul 20 2011,1200,958,11.3,567,10.9,1525,11.1
Wed, Jul 20 2011,1300,927,9.4,668,13.3,1595,11
Wed, Jul 20 2011,1400,870,10.1,821,10.8,1691,10.5
Wed, Jul 20 2011,1500,902,9.8,847,8.7,1749,9.3
Wed, Jul 20 2011,1600,839,9.4,959,7.8,1798,8.6
Wed, Jul 20 2011,1700,780,12.8,1073,6.5,1853,9.2
Wed, Jul 20 2011,1800,843,8.4,1602,4.5,2445,5.8
Wed, Jul 20 2011,1900,971,7.1,2157,2.5,3128,3.9
Wed, Jul 20 2011,2000,796,5.3,1676,2.8,2472,3.6
Wed, Jul 20 2011,2100,618,5.5,1037,2.4,1655,3.6
Wed, Jul 20 2011,2200,420,5.5,773,2.6,1193,3.6
Wed, Jul 20 2011,2300,356,5.6,675,3.1,1031,4
Wed, Jul 20 2011,2400,261,4.6,492,2.2,753,3.1
Thu, Jul 21 2011,0100,140,6.4,263,3,403,4.2
Thu, Jul 21 2011,0200,75,8,137,5.1,212,6.1
Thu, Jul 21 2011,0300,29,37.9,81,1.2,110,10.9
Thu, Jul 21 2011,0400,26,26.9,51,11.8,77,16.9
Thu, Jul 21 2011,0500,50,24,39,28.2,89,25.8
Thu, Jul 21 2011,0600,86,15.1,57,15.8,143,15.4
Thu, Jul 21 2011,0700,212,19.8,86,26.7,298,21.8
Thu, Jul 21 2011,0800,729,8,209,17.7,938,10.1
Thu, Jul 21 2011,0900,1731,5.7,503,11.3,2234,6.9
Thu, Jul 21 2011,1000,2060,4.7,752,9.3,2812,5.9
Thu, Jul 21 2011,1100,1313,8,637,11.5,1950,9.1
Thu, Jul 21 2011,1200,1003,9.6,601,10.5,1604,9.9
Thu, Jul 21 2011,1300,960,9.9,700,10.3,1660,10.1
Thu, Jul 21 2011,1400,970,9.1,735,11.6,1705,10.1
Thu, Jul 21 2011,1500,923,7,798,9.9,1721,8.4
Thu, Jul 21 2011,1600,905,9.4,969,7.7,1874,8.5
Thu, Jul 21 2011,1700,774,10.2,1205,4.8,1979,6.9
Thu, Jul 21 2011,1800,834,9.8,1590,3.1,2424,5.4
Thu, Jul 21 2011,1900,959,5.9,2124,3.4,3083,4.2
Thu, Jul 21 2011,2000,878,6.6,1650,2.3,2528,3.8
Thu, Jul 21 2011,2100,738,5.3,1065,3.3,1803,4.1
Thu, Jul 21 2011,2200,453,5.1,876,2.6,1329,3.5
Thu, Jul 21 2011,2300,378,4,744,2.4,1122,2.9
Thu, Jul 21 2011,2400,228,4.8,601,2.7,829,3.3
Fri, Jul 22 2011,0100,147,7.5,298,4.7,445,5.6
Fri, Jul 22 2011,0200,86,10.5,172,1.7,258,4.7
Fri, Jul 22 2011,0300,55,14.5,90,7.8,145,10.3
Fri, Jul 22 2011,0400,46,15.2,59,10.2,105,12.4
Fri, Jul 22 2011,0500,49,20.4,55,16.4,104,18.3
Fri, Jul 22 2011,0600,91,19.8,67,7.5,158,14.6
Fri, Jul 22 2011,0700,262,14.5,89,22.5,351,16.5
Fri, Jul 22 2011,0800,700,8,213,16.9,913,10.1
Fri, Jul 22 2011,0900,1671,6.9,473,13.7,2144,8.4
Fri, Jul 22 2011,1000,1946,5.7,718,9.7,2664,6.8
Fri, Jul 22 2011,1100,1205,6.5,655,11.6,1860,8.3
Fri, Jul 22 2011,1200,967,9.8,602,11.3,1569,10.4
Fri, Jul 22 2011,1300,986,9.4,765,10.2,1751,9.8
Fri, Jul 22 2011,1400,1008,8.3,901,9,1909,8.6
Fri, Jul 22 2011,1500,976,7.1,1015,6.8,1991,6.9
Fri, Jul 22 2011,1600,908,8.8,1151,6.5,2059,7.5
Fri, Jul 22 2011,1700,863,7.8,1346,4.7,2209,5.9
Fri, Jul 22 2011,1800,860,7.4,1751,4.2,2611,5.2
Fri, Jul 22 2011,1900,932,5.8,2004,3.2,2936,4
Fri, Jul 22 2011,2000,827,6,1687,2.7,2514,3.8
Fri, Jul 22 2011,2100,680,5.6,1052,2.5,1732,3.7
Fri, Jul 22 2011,2200,483,5.2,873,2.4,1356,3.4
Fri, Jul 22 2011,2300,386,3.1,700,3.6,1086,3.4
Fri, Jul 22 2011,2400,270,2.6,448,2,718,2.2
Sat, Jul 23 2011,0100,164,7.9,341,2.1,505,4
Sat, Jul 23 2011,0200,104,7.7,258,1.9,362,3.6
Sat, Jul 23 2011,0300,59,11.9,131,5.3,190,7.4
Sat, Jul 23 2011,0400,52,15.4,84,4.8,136,8.8
Sat, Jul 23 2011,0500,63,11.1,68,10.3,131,10.7
Sat, Jul 23 2011,0600,82,6.1,77,10.4,159,8.2
Sat, Jul 23 2011,0700,121,10.7,86,12.8,207,11.6
Sat, Jul 23 2011,0800,245,8.2,155,14.2,400,10.5
Sat, Jul 23 2011,0900,442,11.3,267,10.9,709,11.1
Sat, Jul 23 2011,1000,547,7.9,421,6.9,968,7.4
Sat, Jul 23 2011,1100,748,5.9,531,7.7,1279,6.6
Sat, Jul 23 2011,1200,752,4.4,581,6,1333,5.1
Sat, Jul 23 2011,1300,797,4.9,868,5.1,1665,5
Sat, Jul 23 2011,1400,955,3.5,959,3.5,1914,3.5
Sat, Jul 23 2011,1500,1010,3.3,1096,2.4,2106,2.8
Sat, Jul 23 2011,1600,947,2.9,1048,2.3,1995,2.6
Sat, Jul 23 2011,1700,831,2.5,1020,1.3,1851,1.8
Sat, Jul 23 2011,1800,741,4.7,1051,2,1792,3.1
Sat, Jul 23 2011,1900,785,5.4,1018,3,1803,4
Sat, Jul 23 2011,2000,797,4.4,973,2.2,1770,3.2
Sat, Jul 23 2011,2100,641,3.4,756,1.5,1397,2.4
Sat, Jul 23 2011,2200,510,3.7,628,1.3,1138,2.4
Sat, Jul 23 2011,2300,379,2.4,444,2.9,823,2.7
Sat, Jul 23 2011,2400,269,4.1,359,2.8,628,3.3
Sun, Jul 24 2011,0100,230,2.6,269,1.5,499,2
Sun, Jul 24 2011,0200,125,7.2,235,1.3,360,3.3
Sun, Jul 24 2011,0300,104,1.9,128,2.3,232,2.2
Sun, Jul 24 2011,0400,93,6.5,89,1.1,182,3.8
Sun, Jul 24 2011,0500,62,9.7,92,6.5,154,7.8
Sun, Jul 24 2011,0600,79,2.5,100,8,179,5.6
Sun, Jul 24 2011,0700,81,4.9,98,4.1,179,4.5
Sun, Jul 24 2011,0800,159,3.8,145,1.4,304,2.6
Sun, Jul 24 2011,0900,248,3.2,308,3.2,556,3.2
Sun, Jul 24 2011,1000,222,7.7,428,6.8,650,7.1
Sun, Jul 24 2011,1100,352,4.3,371,8.6,723,6.5
Sun, Jul 24 2011,1200,605,1.3,476,4.4,1081,2.7
Sun, Jul 24 2011,1300,870,1.7,657,2.3,1527,2
Sun, Jul 24 2011,1400,1161,2,944,2.1,2105,2
Sun, Jul 24 2011,1500,1283,1.8,1039,1.3,2322,1.6
Sun, Jul 24 2011,1600,1184,2.2,1096,1.6,2280,1.9
Sun, Jul 24 2011,1700,1029,3.1,1028,1.2,2057,2.1
Sun, Jul 24 2011,1800,988,4,948,0.9,1936,2.5
Sun, Jul 24 2011,1900,955,4.7,906,1.7,1861,3.2
Sun, Jul 24 2011,2000,875,6.5,1037,1.4,1912,3.7
Sun, Jul 24 2011,2100,824,4.4,757,2.8,1581,3.6
Sun, Jul 24 2011,2200,614,3.1,675,2.8,1289,2.9
Sun, Jul 24 2011,2300,544,2.4,453,0.9,997,1.7
